tabled_Salgsform,tabled_Forrige pris,id,price,title,place,tabled_Antall dører,tabled_CO2 utslipp,tabled_Interiørfarge,tabled_Hjuldrift,tabled_Pris eks omreg,tabled_Avgiftsklasse,tabled_Antall eiere,tabled_Hjuldriftnavn,tabled_Str. lasterom,tabled_Drivstoff,tabled_Antall seter,tabled_Km.stand,tabled_Årsmodell,tabled_Sylindervolum,tabled_Farge,tabled_Effekt,tabled_Karosseri,tabled_Innskudd,tabled_Omregistrering,tabled_Vekt,tabled_Bilen står i,tabled_Årsavgift,tabled_1. gang registrert,tabled_Girkasse,tabled_Reg.nr.,tabled_Fargebeskrivelse
,,98562981,969000,Volvo XC 90,6517 Kristiansund,,,,,"962 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98561102,94900,Ford Transit Connect,4042 Hafrsfjord,,,,,"93 645,-",,,,,,,,,,,,,,"1 255,-",,,Inklusiv,,,,
,,98562909,79900,Volkswagen Passat,0598 Oslo,,,,,"76 240,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98562892,435900,Volvo XC 60,6517 Kristiansund,,,,,"432 240,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98562920,445900,Volvo XC 70,6517 Kristiansund,,,,,"442 240,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98561489,19569,Volkswagen Polo,7040 Trondheim,,,,,"18 000,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,98562825,139000,Suzuki Grand Vitara,9514 Alta,,,,,"135 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98562863,335900,Volvo XC 70,6517 Kristiansund,,,,,"329 836,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98562829,259900,Volvo V40 Cross Country,6517 Kristiansund,,,,,"256 240,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
Bruktbil til salgs,,98561953,2845,Toyota HiLux,3650 Tinn,4,189 g/km,Svart,Firehjulsdrift,,Varebil,1,,,Diesel,2,6 000 km,2017,"2,4 l",Blå,150 Hk,Pickup,,,2 100 kg,Norge,,20.04.2017,Automat,PA21202,
,,98561491,169592,Chevrolet Corvette,3170 Sem,,,,,"168 000,-",,,,,,,,,,,,,,"1 592,-",,,Inklusiv,,,,
,,98562734,98000,Ford Mondeo,4856 Arendal,,,,,"94 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98562487,239000,BMW 1-serie,1363 Høvik,,,,,,,,,,,,,,,,,,,Fritatt,,,Inklusiv,,,,
,,98537785,46569,Volvo V70,5427 Urangsvåg,,,,,"45 000,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
Auksjon,,98562771,21569,Toyota Yaris,1252 Oslo,,,,Forhjulsdrift,,Personbil,,,,Bensin,5,141 747 km,2000,1 l,Blå,68 Hk,Kombi 3-dørs,,,850 kg,Norge,,18.01.2000,Manuell,,
Auksjon,,98562776,33569,Toyota Yaris,1252 Oslo,,,,Forhjulsdrift,,Personbil,,,,Bensin,5,88 000 km,2005,1 l,Rød,65 Hk,Kombi 3-dørs,,,910 kg,Norge,,12.05.2005,Manuell,,
Auksjon,,98562781,303660,Volkswagen Caravelle,1252 Oslo,,,,Forhjulsdrift,,Personbil,,,,Diesel,5,50 600 km,2012,2 l,Svart,102 Hk,Flerbruksbil,,,1 971 kg,Norge,,27.06.2012,Automat,,
,,98562801,478700,BMW 3-serie,1711 Sarpsborg,,,,,,,,,,,,,,,,,,,Fritatt,,,Ikke inklusiv,,,,
,,98562758,659900,Volvo V90,6517 Kristiansund,,,,,"653 836,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98562796,319900,Volvo V60,6517 Kristiansund,,,,,"313 836,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98562724,229000,Volkswagen Golf,1351 Rud,,,,,"222 936,-",,,,,,,,,,,,,,"6 064,-",,,Inklusiv,,,,
,,98486500,127000,Mitsubishi Outlander,4847 Arendal,,,,,"123 340,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98562722,79500,Toyota Yaris,5227 Nesttun,,,,,"76 886,-",,,,,,,,,,,,,,"2 614,-",,,Inklusiv,,,,
,,98562718,259900,Volvo V60,6517 Kristiansund,,,,,"253 836,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98562698,179900,Volvo V70,6517 Kristiansund,,,,,"176 240,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98562645,859900,Volvo V90 Cross Country,6517 Kristiansund,,,,,,,,,,,,,,,,,,,Fritatt,,,Ikke inklusiv,,,,
,,96465664,57614,Citroen C3,2312 Ottestad,,,,,"55 000,-",,,,,,,,,,,,,,"2 614,-",,,Inklusiv,,,,
,,98562667,639900,Volvo XC 60,6517 Kristiansund,,,,,"633 836,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,89041485,139999,Volkswagen Passat,1900 Fetsund,,,,,"136 339,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,82602870,14538,Nissan X-Trail,2686 Lom,,,,,"13 000,-",,,,,,,,,,,,,,"1 538,-",,,Ikke inklusiv,,,,
,,98562512,259000,BMW 3-serie,1617 Fredrikstad,,,,,"252 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98562542,679000,Volvo V90,2320 Furnes,,,,,,,,,,,,,,,,,,,Fritatt,,,Inklusiv,,,,
,,98561669,19569,Peugeot 307,7072 Heimdal,,,,,"18 000,-",,,,,,,,,,,,,,"1 569,-",,,Ikke inklusiv,,,,
,,98562457,559000,BMW X1,7075 Tiller,,,,,"552 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98562423,99000,Volkswagen Golf,4856 Arendal,,,,,"95 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98562353,169000,Ford Focus,4856 Arendal,,,,,"165 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98562356,178000,Skoda Rapid,6419 Molde,,,,,"174 027,-",,,,,,,,,,,,,,"3 973,-",,,Ikke inklusiv,,,,
,,98560294,24046,Citroen Berlingo,3519 Hønefoss,,,,,"23 000,-",,,,,,,,,,,,,,"1 046,-",,,Inklusiv,,,,
,,98562253,269000,Volvo V40,1360 Fornebu,,,,,"262 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98562196,409000,Mercedes-Benz E-Klasse,3735 Skien,,,,,"405 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98562156,237900,Suzuki Ignis,5260 Indre,,,,,"233 927,-",,,,,,,,,,,,,,"3 973,-",,,Ikke inklusiv,,,,
,,98561870,479660,Lexus RX450h,3610 Kongsberg,,,,,"476 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98559321,30000,Hyundai Santa Fe,1540 Vestby,,,,,,,,,,,,,,,,,,,Fritatt,,,Ikke inklusiv,,,,
,,98562055,279000,Volvo V40,1360 Fornebu,,,,,"272 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98562031,199000,Volvo V40,1360 Fornebu,,,,,"192 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98561986,214000,Volvo V40,1360 Fornebu,,,,,"207 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98561993,239900,Volkswagen Golf,1396 Billingstad,,,,,"236 240,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98561473,209900,Toyota RAV4,4847 Arendal,,,,,"206 240,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98560145,229660,Ford S-MAX,1400 Ski,,,,,"226 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98561939,149000,Toyota Avensis,3007 Drammen,,,,,"145 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98560894,289660,Volvo XC 60,3060 Svelvik,,,,,"286 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98561844,363660,Volvo XC 60,3916 Porsgrunn,,,,,"360 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98561845,16900,Seat Ibiza,4344 Bryne,,,,,"15 331,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,98561800,309900,BMW 3-serie,7870 Grong,,,,,"303 955,-",,,,,,,,,,,,,,"5 945,-",,,Ikke inklusiv,,,,
,,98561801,424500,BMW 2-serie,1711 Sarpsborg,,,,,,,,,,,,,,,,,,,Fritatt,,,Ikke inklusiv,,,,
,,98561823,419900,BMW 2-serie,1711 Sarpsborg,,,,,,,,,,,,,,,,,,,Fritatt,,,Ikke inklusiv,,,,
,,98561840,169000,Toyota Auris,3007 Drammen,,,,,"165 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98561770,179900,Volkswagen Golf,7870 Grong,,,,,"176 240,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
Auksjon,,98561741,48660,Peugeot 207,1252 Oslo,,,,Forhjulsdrift,,Personbil,,,,Bensin,5,156 900 km,2008,"1,6 l",Grå,120 Hk,Stasjonsvogn,,,1 260 kg,Norge,,12.12.2007,Automat,,
,,98561766,418500,BMW 2-serie,1711 Sarpsborg,,,,,,,,,,,,,,,,,,,Fritatt,,,Ikke inklusiv,,,,
,,98561747,239000,Volvo V40,4313 Sandnes,,,,,"232 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98561783,417500,BMW 2-serie,1711 Sarpsborg,,,,,,,,,,,,,,,,,,,Fritatt,,,Ikke inklusiv,,,,
,,98560296,156973,Citroen C4 Cactus,1615 Fredrikstad,,,,,"153 000,-",,,,,,,,,,,,,,"3 973,-",,,Inklusiv,,,,
,,98561313,41569,Toyota Yaris Verso,4353 Klepp,,,,,"40 000,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
Auksjon,,98561719,93660,Nissan Qashqai,1252 Oslo,,,,Firehjulsdrift,,Personbil,1,,,Bensin,5,122 000 km,2007,2 l,Blå,141 Hk,Flerbruksbil,,,1 454 kg,Norge,,16.07.2007,Automat,,
Auksjon,,98561733,70660,Volkswagen Caravelle,1252 Oslo,,,,Forhjulsdrift,,Personbil,,,,Diesel,5,52 600 km,2006,"2,5 l",Hvit,131 Hk,Flerbruksbil,,,1 865 kg,Norge,,18.04.2006,Automat,,
,,98561688,159000,Ford Fiesta,3340 Åmot,,,,,"155 027,-",,,,,,,,,,,,,,"3 973,-",,,Ikke inklusiv,,,,
,,98555239,356064,Skoda Octavia Scout,7562 Saksvik,,,,,"350 000,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98559113,169000,Ford Focus,4262 Avaldsnes,,,,,"165 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98560677,89900,Saab 9-5,7670 Inderøy,,,,,"86 240,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98560347,129890,Citroen Jumpy,1440 Drøbak,,,,,"128 635,-",,,,,,,,,,,,,,"1 255,-",,,Inklusiv,,,,
,,98561644,349000,Toyota C-HR,3007 Drammen,,,,,"342 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98561648,439000,Volvo V60,0510 Oslo,,,,,,,,,,,,,,,,,,,Fritatt,,,Ikke inklusiv,,,,
,,98561477,79900,BMW 1-serie,7044 Trondheim,,,,,"78 331,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,98561448,189000,Ford Galaxy,1396 Billingstad,,,,,"185 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98561518,459000,Toyota RAV4,3007 Drammen,,,,,"452 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98561485,219000,Volkswagen Golf,4016 Stavanger,,,,,,,,,,,,,,,,,,,Fritatt,,,Ikke inklusiv,,,,
,,97463682,59000,Mitsubishi Outlander,0581 Oslo,,,,,"55 340,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,97857561,35000,Peugeot,4072 Randaberg,,,,,"33 431,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,95181179,57614,Hyundai i20,5015 Bergen,,,,,"55 000,-",,,,,,,,,,,,,,"2 614,-",,,Inklusiv,,,,
,,98561413,209000,Volkswagen Passat,4617 Kristiansand,,,,,"205 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98540471,209864,Volvo V60,3300 Hokksund,,,,,"203 800,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98561341,39500,Mazda 6,5227 Nesttun,,,,,"37 931,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,98561372,179900,Toyota Avensis,0668 Oslo,,,,,"176 240,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98559875,3550000,Bentley Bentayga,5257 Kokstad,,,,,"3 543 936,-",,,,,,,,,,,,,,"6 064,-",,,Inklusiv,,,,
,,95534179,107000,BMW 1-serie,8006 Bodø,,,,,"103 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98555824,239000,Mercedes-Benz C-Klasse,6390 Vestnes,,,,,"235 340,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98561262,219000,Volkswagen Golf Sportsvan,3770 Kragerø,,,,,"212 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98561063,129000,Ford Focus,1890 Rakkestad,,,,,"125 340,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
Auksjon,,98561182,236064,Volvo V60,1252 Oslo,,,,Firehjulsdrift,,Personbil,1,,,Diesel,,153 650 km,2014,0 l,Svart,163 Hk,Stasjonsvogn,,,1 701 kg,Norge,,05.03.2014,Automat,,
,,98561200,199000,Honda CR-V,2316 Hamar,,,,,"195 340,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98561218,169000,Ford Expedition,2316 Hamar,,,,,"167 431,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,98561191,135000,Mercedes-Benz B-Klasse,7038 Trondheim,,,,,"131 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98560381,49569,Volkswagen Golf,5259 Hjellestad,,,,,"48 000,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,98561149,319000,Volvo XC 60,5535 Haugesund,,,,,"315 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98539892,198864,Volvo V60,3300 Hokksund,,,,,"192 800,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98561005,99000,Peugeot 208,5235 Rådal,,,,,"96 386,-",,,,,,,,,,,,,,"2 614,-",,,Ikke inklusiv,,,,
,,98560435,143660,BMW 1-serie,2321 Hamar,,,,,"140 000,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98560542,22569,Volkswagen Polo,4622 Kristiansand,,,,,"21 000,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,98560954,1399000,Porsche 911,7048 Trondheim,,,,,"1 397 431,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,98560968,479000,Honda CR-V,1351 Rud,,,,,"472 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98560975,285000,Volvo V70,2007 Kjeller,,,,,"278 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98507551,302660,Toyota Land Cruiser,9800 Vadsø,,,,,"299 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98560888,169000,Volvo V70,5235 Rådal,,,,,"165 340,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98560927,349000,Volvo V40 Cross Country,3400 Lier,,,,,"342 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98560744,329000,Mercedes-Benz B-Klasse,7500 Stjørdal,,,,,"323 200,-",,,,,,,,,,,,,,"5 800,-",,,Ikke inklusiv,,,,
,,98560850,159000,Honda Accord,1351 Rud,,,,,"155 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98560857,139000,Mercedes-Benz Vito,2405 Elverum,,,,,"137 745,-",,,,,,,,,,,,,,"1 255,-",,,Inklusiv,,,,
,,98560761,229000,Audi A4,4839 Arendal,,,,,"225 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98560721,169500,Hyundai i40,5227 Nesttun,,,,,"165 840,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98560468,269064,Volvo V70,3060 Svelvik,,,,,"263 000,-",,,,,,,,,,,,,,"6 064,-",,,Inklusiv,,,,
,,98560690,479900,Volvo XC 60,7300 Orkanger,,,,,"476 240,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98560752,209900,Toyota Auris,0668 Oslo,,,,,"203 836,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98558831,10000,Hyundai Trajet,2750 Gran,,,,,,,,,,,,,,,,,,,Fritatt,,,Ikke inklusiv,,,,
,,98560652,159900,Volvo V70,5257 Kokstad,,,,,"156 240,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98560672,269000,MINI Cooper,4636 Kristiansand,,,,,"265 027,-",,,,,,,,,,,,,,"3 973,-",,,Ikke inklusiv,,,,
,,98560561,39000,Mitsubishi Colt,1661 Rolvsøy,,,,,"36 386,-",,,,,,,,,,,,,,"2 614,-",,,Inklusiv,,,,
Auksjon,,98560499,11569,Mercedes-Benz M-Klasse,1252 Oslo,,,,Firehjulsdrift,,Personbil,,,,Diesel,5,295 950 km,2002,"2,7 l",Svart,163 Hk,,,,2 125 kg,Norge,,12.03.2002,Automat,,
Auksjon,,98560526,53660,Opel Insignia,1252 Oslo,,,,Forhjulsdrift,,Personbil,,,,Diesel,5,373 400 km,2012,2 l,Svart,131 Hk,Kombi 5-dørs,,,1 538 kg,Norge,,07.02.2012,Automat,,
Auksjon,,98560483,110000,Mercedes-Benz Sprinter,1252 Oslo,,,,Bakhjulsdrift,,Lett lastebil,,,,Diesel,2,178 000 km,2011,"2,1 l",Hvit,163 Hk,Annet,,,2 310 kg,Norge,,30.06.2011,Manuell,,
Auksjon,,98560515,13660,Volkswagen Tiguan,1252 Oslo,,,,Firehjulsdrift,,Personbil,,,,Diesel,5,167 800 km,2012,2 l,Svart,140 Hk,Stasjonsvogn,,,1 579 kg,Norge,,02.12.2011,Manuell,,
,,74974221,16538,BMW 5-serie,6770 Nordfjordeid,,,,,"15 000,-",,,,,,,,,,,,,,"1 538,-",,,Ikke inklusiv,,,,
,,98560432,29569,Peugeot 307,1617 Fredrikstad,,,,,"28 000,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
Auksjon,,98560470,81255,Citroen Jumper,1252 Oslo,,,,Forhjulsdrift,,Varebil,,,,Diesel,3,85 700 km,2012,"2,2 l",Hvit,110 Hk,Annet,,,1 964 kg,Norge,,19.07.2012,Manuell,,
,,98560350,229064,Volvo V60,3060 Svelvik,,,,,"223 000,-",,,,,,,,,,,,,,"6 064,-",,,Inklusiv,,,,
,,98518615,4900,BMW X1,7069 Trondheim,,,,,,,,,,,,,,,,,,"15 000,-",Ikke oppgitt,,,,,,,
,,98560399,369000,Toyota RAV4,7502 Stjørdal,,,,,"362 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98559153,203660,Mercedes-Benz E-Klasse,2321 Hamar,,,,,"200 000,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,93703115,191660,BMW 3-serie,2609 Lillehammer,,,,,"188 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98560242,254900,Toyota Avensis,0668 Oslo,,,,,"248 836,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98560195,499000,Mercedes-Benz C-Klasse,6018 Ålesund,,,,,"492 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98558040,210255,Toyota HiAce,8663 Mosjøen,,,,,"209 000,-",,,,,,,,,,,,,,"1 255,-",,,Ikke inklusiv,,,,
,,83248528,103500,BMW 1-serie,6640 Kvanne,,,,,"100 000,-",,,,,,,,,,,,,,"3 500,-",,,Inklusiv,,,,
Bruktbil til salgs,,97148060,6069,Hyundai Elantra,2864 Fall,4,176 g/km,,Forhjulsdrift,,Personbil,3,,,Bensin,5,999 999 km,2001,"1,6 l",Beige,90 Hk,Sedan,,,1 178 kg,Norge,,26.04.2001,Manuell,ZP32192,
,,74917709,222900,Volvo V40,1923 Sørum,,,,,"219 240,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98560141,264900,Toyota Avensis,0668 Oslo,,,,,"261 240,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98560100,129900,Opel Meriva,8400 Sortland,,,,,"126 240,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98560043,8900,BMW i8,1412 Sofiemyr,,,,,,,,,,,,,,,,,,"39 500,-",Inklusiv,,,,,,,
,,98559036,169255,Volkswagen Caddy,7041 Trondheim,,,,,"168 000,-",,,,,,,,,,,,,,"1 255,-",,,Inklusiv,,,,
,,98558745,539000,Tesla Model S,0661 Oslo,,,,,"535 340,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98559935,79000,Fiat 500,4841 Arendal,,,,,"76 386,-",,,,,,,,,,,,,,"2 614,-",,,Ikke inklusiv,,,,
,,91980488,60000,Ford Fiesta,5114 Tertnes,,,,,,,,,,,,,,,,,,,Fritatt,,,Inklusiv,,,,
,,72252027,42000,Volkswagen LT,2864 Fall,,,,,"40 954,-",,,,,,,,,,,,,,"1 046,-",,,Inklusiv,,,,
,,98559248,21614,Citroen C3,3724 Skien,,,,,"19 000,-",,,,,,,,,,,,,,"2 614,-",,,Inklusiv,,,,
Auksjon,,98559930,175000,Volkswagen Passat,1252 Oslo,,,,Firehjulsdrift,,Personbil,,,,Diesel,5,197 300 km,2014,"1,7 l",Sølv,177 Hk,Stasjonsvogn,,,,Norge,,29.04.2014,Automat,,
Auksjon,,98559940,280000,BMW,1252 Oslo,,,,Firehjulsdrift,,Personbil,1,,,Diesel,5,107 900 km,2014,2 l,Svart,163 Hk,Coupe,,,,Norge,,16.05.2014,Automat,,
,,98559978,169900,Toyota Yaris,0668 Oslo,,,,,"165 927,-",,,,,,,,,,,,,,"3 973,-",,,Ikke inklusiv,,,,
,,98559772,559000,Mercedes-Benz M-Klasse,2411 Elverum,,,,,"555 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,96862593,35000,Volkswagen Golf,0752 Oslo,,,,,,,,,,,,,,,,,,,Fritatt,,,Inklusiv,,,,
,,98559856,359000,Isuzu D-max,1814 Askim,,,,,"357 013,-",,,,,,,,,,,,,,"1 987,-",,,Ikke inklusiv,,,,
,,98559843,199900,Toyota Auris,0668 Oslo,,,,,"193 836,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
Bruktbil til salgs,,97148268,8569,BMW 5-serie,2864 Fall,4,,Beige skinn,Bakhjulsdrift,,Personbil,7,,,Bensin,5,999 999 km,1997,2 l,Svart,136 Hk,Sedan,,,1 440 kg,Norge,,13.12.1999,Automat,PC89962,
,,98559785,349000,Suzuki Vitara,1814 Askim,,,,,,,,,,,,,,,,,,,Fritatt,,,Ikke inklusiv,,,,
,,98559769,269000,BMW 3-serie,1617 Fredrikstad,,,,,"262 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98559803,139000,Toyota Prius,7502 Stjørdal,,,,,"135 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98559682,609000,BMW 3-serie,7075 Tiller,,,,,"602 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98556815,229890,Fiat Ducato,1440 Drøbak,,,,,"227 903,-",,,,,,,,,,,,,,"1 987,-",,,Inklusiv,,,,
,,87046094,159588,BMW 3-serie,2020 Skedsmokorset,,,,,"156 000,-",,,,,,,,,,,,,,"3 588,-",,,Inklusiv,,,,
,,98559664,148900,Toyota Yaris,0668 Oslo,,,,,"146 286,-",,,,,,,,,,,,,,"2 614,-",,,Ikke inklusiv,,,,
Bruktbil til salgs,,98557286,7569,Opel Zafira,3170 Sem,5,190 g/km,,Forhjulsdrift,,Personbil,,,,Bensin,7,230 000 km,2001,"1,6 l",Sølv,101 Hk,Flerbruksbil,,,1 318 kg,Norge,,22.03.2001,Manuell,,
,,98559617,468900,Lexus RX450h,0687 Oslo,,,,,"465 240,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,94584007,74900,Honda Civic,9389 Husøy,,,,,"72 286,-",,,,,,,,,,,,,,"2 614,-",,,Inklusiv,,,,
,,98559525,199000,Fiat Scudo,4841 Arendal,,,,,"195 340,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98559532,199000,Opel Zafira Tourer,1814 Askim,,,,,"195 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98559570,144000,Toyota Yaris,7502 Stjørdal,,,,,"140 027,-",,,,,,,,,,,,,,"3 973,-",,,Inklusiv,,,,
,,98559527,214650,Opel Antara,7075 Tiller,,,,,"210 990,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98559209,949900,Audi Q7,0975 Oslo,,,,,,,,,,,,,,,,,,,Fritatt,,,Inklusiv,,,,
,,98559494,218900,Toyota Prius,0668 Oslo,,,,,"212 836,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
Auksjon,,98559450,12055,Ford Transit Connect,2206 Kongsvinger,4,,,Forhjulsdrift,,Varebil,,,,Diesel,2,259 279 km,2006,1 753 l,Sølv,90 Hk,Kasse,,,1 480 kg,,,,Manuell,DL35631,Sølv
,,98559445,79000,Mercedes-Benz CLC,3048 Drammen,,,,,,,,,,,,,,,,,,,Inklusiv,,,Ikke inklusiv,,,,
,,98558724,265000,Skoda Superb,9403 Harstad,,,,,"261 340,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
Auksjon,,98559461,325000,BMW 3-serie,1252 Oslo,,,,Bakhjulsdrift,,Personbil,,,,Diesel,5,91 300 km,2015,2 l,Svart,163 Hk,Stasjonsvogn,,,,Norge,,12.11.2014,Automat,,
,,98559418,879000,BMW X5,7075 Tiller,,,,,"872 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98559304,139000,Volkswagen Caddy Maxi,1400 Ski,,,,,"137 745,-",,,,,,,,,,,,,,"1 255,-",,,Inklusiv,,,,
,,98559380,519000,Volvo XC 60,4313 Sandnes,,,,,"512 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
